rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
0.772564,-0.477044,0.419015,0.015067,0.026276,-0.075827
-0.430653,0.357800,-0.828564,0.012850,0.027925,-0.079572
-0.633185,-0.544142,-0.550442,0.009651,0.025093,-0.081903
0.943940,-0.321278,-0.075885,0.014254,0.023387,-0.081874
-0.060681,0.749002,0.659783,0.013886,0.026944,-0.078238
-0.687411,-0.704940,0.174715,0.010465,0.023374,-0.077004
0.520802,-0.641812,0.562888,0.012943,0.020145,-0.073898
0.264885,0.470709,0.841587,0.014160,0.022321,-0.069475
-0.900459,0.299214,0.315666,0.009763,0.023653,-0.067624
0.921770,-0.131416,0.364788,0.014126,0.022911,-0.065555
-0.032887,-0.915737,0.400431,0.013903,0.018441,-0.063336
-0.295223,-0.877043,0.378996,0.012437,0.014197,-0.061239
-0.491930,0.837415,-0.238203,0.010058,0.018080,-0.062074
-0.281534,-0.613850,-0.737514,0.008689,0.015113,-0.065245
0.960794,0.022287,0.276367,0.013138,0.015147,-0.063649
-0.193047,-0.715059,-0.671880,0.012179,0.011751,-0.066478
0.117137,-0.849642,-0.514187,0.012665,0.007763,-0.068550
-0.052098,-0.970328,0.236114,0.012367,0.003255,-0.067146
0.523639,0.809941,-0.264192,0.014712,0.006956,-0.068050
-0.856126,0.244433,0.455303,0.010736,0.008040,-0.065661
0.146670,-0.934000,0.325780,0.011354,0.003758,-0.063881
-0.352251,0.067919,0.933438,0.009708,0.004048,-0.059369
-0.004893,0.127039,0.991886,0.009643,0.004602,-0.054633
-0.130366,-0.549227,0.825442,0.009015,0.002119,-0.050687
0.200687,-0.912956,0.355297,0.009870,-0.001966,-0.048874
0.512500,0.621469,0.592553,0.012104,0.000804,-0.046023
0.151103,0.426317,-0.891864,0.012719,0.002687,-0.049766
0.903515,-0.159740,-0.397672,0.016644,0.001972,-0.051299
-0.535123,0.732729,0.420417,0.014224,0.005177,-0.049230
0.986651,0.030523,0.159962,0.018470,0.005288,-0.048316
-0.629252,-0.742297,0.230299,0.015654,0.002037,-0.047105
0.336324,0.056265,0.940064,0.017042,0.002272,-0.042832
-0.186428,0.128614,0.974014,0.016165,0.002816,-0.038449
-0.641719,0.250289,0.724950,0.013341,0.003879,-0.035172
-0.706718,-0.598281,-0.377636,0.010264,0.001305,-0.036636
-0.972909,-0.019422,0.230371,0.006081,0.001217,-0.035499
0.194453,0.978384,0.070370,0.006879,0.005358,-0.035051
-0.457469,0.443870,-0.770521,0.004919,0.007208,-0.038154
0.700082,0.702053,0.130412,0.007840,0.010127,-0.037446
0.169724,0.138511,-0.975709,0.008518,0.010665,-0.041372
0.770345,0.047315,-0.635869,0.011692,0.010817,-0.043849
