rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
0.571063,0.092842,0.815639,-0.018168,0.003954,0.007045
0.928621,-0.219660,-0.299019,-0.017672,0.003837,0.006885
0.632896,0.743748,0.215130,-0.017332,0.004224,0.006994
-0.500651,0.567903,0.653326,-0.017585,0.004519,0.007332
-0.929341,0.143041,0.340388,-0.018061,0.004591,0.007506
0.930052,0.175848,0.322616,-0.017566,0.004680,0.007670
-0.689828,0.269060,-0.672119,-0.017917,0.004818,0.007315
-0.848067,-0.069685,-0.525287,-0.018350,0.004780,0.007038
-0.544072,-0.322518,-0.774576,-0.018624,0.004609,0.006630
0.256127,-0.098645,0.961597,-0.018481,0.004555,0.007128
0.153885,0.018599,-0.987914,-0.018391,0.004562,0.006609
0.622107,-0.751126,0.220892,-0.018058,0.004169,0.006721
-0.469688,-0.788117,-0.397825,-0.018293,0.003757,0.006511
-0.969542,0.231639,-0.079569,-0.018787,0.003875,0.006466
-0.344007,-0.763751,0.546209,-0.018956,0.003476,0.006746
0.474915,-0.341040,0.811263,-0.018700,0.003297,0.007164
-0.698316,-0.335884,0.632089,-0.019053,0.003121,0.007489
0.685580,-0.627156,-0.369669,-0.018687,0.002794,0.007293
-0.598677,0.532725,0.598156,-0.018988,0.003069,0.007599
0.440886,-0.896353,0.046597,-0.018749,0.002603,0.007620
-0.264092,0.785183,-0.560128,-0.018877,0.003008,0.007325
0.023389,-0.082482,-0.996318,-0.018855,0.002964,0.006806
0.372160,0.724991,0.579556,-0.018652,0.003338,0.007102
0.100031,0.076193,-0.992063,-0.018591,0.003375,0.006585
0.535027,0.669189,-0.515686,-0.018305,0.003720,0.006315
-0.579361,0.275271,-0.767181,-0.018595,0.003860,0.005915
0.994271,-0.021894,0.104624,-0.018071,0.003847,0.005966
-0.358798,0.681159,0.638190,-0.018247,0.004196,0.006293
-0.860450,0.367685,0.352751,-0.018682,0.004384,0.006472
0.002812,0.078328,0.996924,-0.018671,0.004422,0.006982
0.795134,-0.603970,-0.054619,-0.018251,0.004108,0.006951
0.630051,0.754599,0.183347,-0.017917,0.004495,0.007042
0.217271,-0.328371,0.919220,-0.017796,0.004324,0.007511
0.924800,-0.085134,-0.370806,-0.017311,0.004278,0.007317
-0.340835,-0.174685,0.923751,-0.017477,0.004186,0.007788
0.132399,0.809701,0.571712,-0.017400,0.004600,0.008078
-0.746200,0.549010,-0.376529,-0.017775,0.004879,0.007880
0.279581,0.221188,-0.934297,-0.017622,0.004991,0.007396
0.901949,-0.390087,-0.185256,-0.017150,0.004788,0.007297
-0.521001,0.479665,-0.706030,-0.017409,0.005031,0.006931
0.103344,0.948792,0.298518,-0.017347,0.005515,0.007081
0.033482,-0.646343,-0.762312,-0.017321,0.005181,0.006687
-0.624185,0.026422,-0.780829,-0.017632,0.005192,0.006283
0.712449,0.683866,0.157301,-0.017258,0.005540,0.006361
-0.282244,-0.929192,0.238623,-0.017393,0.005061,0.006479
0.568252,-0.072164,-0.819684,-0.017094,0.005022,0.006057
0.812462,-0.268188,0.517668,-0.016670,0.004882,0.006318
0.064906,-0.156195,0.985591,-0.016628,0.004800,0.006819
-0.980047,-0.197377,-0.023446,-0.017120,0.004697,0.006803
-0.061355,0.816040,0.574730,-0.017143,0.005111,0.007093
0.699250,0.526763,-0.483291,-0.016777,0.005377,0.006843
0.013628,0.992494,0.121528,-0.016762,0.005880,0.006901
0.286229,0.938668,0.192287,-0.016607,0.006356,0.006996
0.554991,0.765464,-0.325654,-0.016316,0.006742,0.006827
-0.219064,-0.855247,-0.469641,-0.016419,0.006303,0.006584
0.250573,-0.182277,-0.950783,-0.016283,0.006208,0.006097
-0.824388,0.564489,0.041679,-0.016694,0.006491,0.006115
0.205272,-0.973500,-0.100801,-0.016582,0.005993,0.006060
-0.480613,-0.176662,0.858954,-0.016817,0.005900,0.006494
0.845625,-0.088963,-0.526312,-0.016379,0.005852,0.006223
-0.843532,-0.100508,0.527591,-0.016799,0.005798,0.006488
0.212063,0.266547,0.940203,-0.016683,0.005931,0.006962
0.890008,0.455732,0.013901,-0.016223,0.006159,0.006965
0.752375,0.646674,0.125475,-0.015834,0.006483,0.007025
0.119241,-0.478853,0.869760,-0.015765,0.006237,0.007462
0.632947,0.114082,0.765743,-0.015437,0.006292,0.007846
0.607665,0.021861,-0.793893,-0.015122,0.006300,0.007440
-0.376207,-0.317820,-0.870321,-0.015304,0.006136,0.006996
-0.777201,0.618959,0.113353,-0.015689,0.006446,0.007050
-0.669871,-0.087730,-0.737276,-0.016020,0.006398,0.006674
0.288396,-0.373811,0.881529,-0.015866,0.006206,0.007116
0.736454,0.676471,0.004730,-0.015486,0.006545,0.007115
0.262617,-0.033900,-0.964304,-0.015346,0.006524,0.006625
0.922908,-0.288885,-0.254531,-0.014873,0.006375,0.006493
-0.243549,0.632552,0.735230,-0.014988,0.006691,0.006860
0.172936,-0.545056,-0.820370,-0.014894,0.006413,0.006444
0.161935,-0.985724,-0.046099,-0.014805,0.005913,0.006417
-0.999979,-0.004486,-0.004673,-0.015300,0.005908,0.006411
-0.346802,-0.937034,0.041176,-0.015467,0.005434,0.006429
-0.716648,0.435740,0.544561,-0.015820,0.005650,0.006700
0.989464,-0.057127,-0.133030,-0.015314,0.005618,0.006629
0.008439,0.356587,-0.934224,-0.015303,0.005795,0.006157
-0.374327,-0.889823,0.260951,-0.015483,0.005345,0.006285
-0.707425,0.355687,0.610767,-0.015830,0.005521,0.006588
0.576929,-0.416826,-0.702431,-0.015533,0.005309,0.006232
-0.061517,-0.025805,-0.997772,-0.015556,0.005294,0.005729
-0.479638,-0.310735,-0.820604,-0.015788,0.005135,0.005315
0.112677,0.219430,0.969100,-0.015724,0.005243,0.005798
-0.675678,-0.087940,-0.731933,-0.016054,0.005196,0.005429
-0.893791,-0.420017,0.157236,-0.016493,0.004983,0.005504
0.551938,0.001687,-0.833883,-0.016209,0.004982,0.005085
-0.291088,-0.439532,0.849753,-0.016346,0.004759,0.005507
0.361508,0.834623,0.415592,-0.016158,0.005174,0.005712
-0.258100,-0.081878,-0.962642,-0.016278,0.005130,0.005228
0.597710,-0.709624,0.373063,-0.015972,0.004774,0.005412
-0.176345,-0.409102,-0.895287,-0.016052,0.004567,0.004963
-0.223640,-0.386600,-0.894721,-0.016156,0.004372,0.004514
0.937313,0.239058,0.253565,-0.015681,0.004489,0.004638
-0.339881,0.890854,0.301431,-0.015842,0.004931,0.004786
0.398142,0.451073,-0.798759,-0.015636,0.005153,0.004386
-0.085263,-0.830045,-0.551140,-0.015671,0.004737,0.004110
-0.692915,-0.616243,-0.374317,-0.016007,0.004428,0.003921
0.950904,0.309203,0.013256,-0.015527,0.004580,0.003926
0.878280,-0.401770,0.259240,-0.015083,0.004378,0.004053
-0.788092,0.577632,0.212726,-0.015467,0.004663,0.004157
0.406059,0.445088,0.798131,-0.015257,0.004881,0.004551
0.049901,-0.908458,-0.414987,-0.015225,0.004428,0.004342
-0.712378,-0.651941,-0.259790,-0.015571,0.004103,0.004212
0.951895,-0.190431,0.240066,-0.015091,0.004006,0.004328
0.876482,0.062247,-0.477394,-0.014650,0.004035,0.004090
-0.949314,-0.210164,-0.233739,-0.015112,0.003929,0.003972
-0.979965,-0.104439,-0.169589,-0.015590,0.003876,0.003886
0.244828,0.138276,0.959656,-0.015461,0.003942,0.004359
0.474382,-0.764717,0.436085,-0.015219,0.003562,0.004572
0.380922,-0.912411,-0.149685,-0.015023,0.003110,0.004496
0.567029,0.789983,0.233248,-0.014736,0.003498,0.004609
0.511763,0.603766,0.611200,-0.014476,0.003794,0.004908
0.991054,-0.077033,-0.108987,-0.013980,0.003755,0.004852
0.811430,-0.528655,0.249211,-0.013573,0.003492,0.004973
-0.649404,-0.682153,0.336068,-0.013886,0.003154,0.005136
0.192608,0.954929,-0.225860,-0.013784,0.003623,0.005022
0.748971,0.570246,0.337435,-0.013409,0.003902,0.005186
-0.046258,0.986555,0.156745,-0.013425,0.004386,0.005260
-0.763403,-0.618020,-0.187797,-0.013794,0.004079,0.005165
-0.126581,0.990124,-0.060257,-0.013849,0.004564,0.005133
0.692905,0.603345,-0.394788,-0.013502,0.004858,0.004937
0.023601,0.803205,-0.595235,-0.013484,0.005251,0.004642
-0.489072,0.029573,0.871742,-0.013717,0.005262,0.005068
0.920053,0.225294,-0.320538,-0.013259,0.005370,0.004908
0.698739,-0.608258,-0.376544,-0.012910,0.005069,0.004721
0.963656,-0.178306,0.198931,-0.012431,0.004980,0.004816
0.929328,-0.199095,0.310984,-0.011970,0.004880,0.004966
-0.308050,-0.315567,0.897509,-0.012115,0.004723,0.005403
0.647643,0.728105,-0.224548,-0.011792,0.005077,0.005291
0.388290,0.797865,-0.461132,-0.011596,0.005465,0.005062
-0.470972,-0.656885,0.588801,-0.011821,0.005141,0.005348
0.395543,-0.632473,-0.665975,-0.011622,0.004829,0.005020
-0.745616,-0.421491,0.516141,-0.011980,0.004621,0.005269
-0.452457,-0.432110,-0.780105,-0.012195,0.004408,0.004886
-0.638479,0.698331,-0.323540,-0.012501,0.004746,0.004726
-0.009360,-0.802494,-0.596587,-0.012499,0.004352,0.004432
-0.404883,-0.077779,0.911055,-0.012691,0.004312,0.004874
0.534967,0.265297,-0.802139,-0.012424,0.004440,0.004481
0.362009,-0.098328,-0.926974,-0.012241,0.004390,0.004027
0.314780,-0.540849,-0.779998,-0.012082,0.004124,0.003646
-0.328222,-0.368045,0.869950,-0.012236,0.003943,0.004067
-0.262302,-0.568212,0.779957,-0.012358,0.003665,0.004445
-0.598066,-0.431907,-0.675109,-0.012642,0.003453,0.004114
-0.945491,-0.273720,0.176417,-0.013096,0.003318,0.004198
-0.405407,0.605561,-0.684793,-0.013286,0.003611,0.003863
0.619582,-0.102642,0.778192,-0.012979,0.003559,0.004239
-0.449550,0.673635,-0.586617,-0.013191,0.003884,0.003952
-0.643363,-0.260227,-0.719976,-0.013496,0.003756,0.003601
0.827117,-0.543580,-0.142824,-0.013089,0.003491,0.003530
0.232192,0.695457,-0.680019,-0.012970,0.003826,0.003199
-0.150382,0.484480,-0.861780,-0.013037,0.004059,0.002780
-0.376247,-0.516374,-0.769283,-0.013213,0.003807,0.002407
0.833840,0.340690,-0.434329,-0.012803,0.003970,0.002195
0.269181,-0.829578,0.489226,-0.012666,0.003567,0.002431
0.968436,0.175042,-0.177459,-0.012192,0.003650,0.002344
-0.633189,0.555008,-0.539479,-0.012492,0.003916,0.002082
-0.370667,0.595120,0.713049,-0.012665,0.004202,0.002426
0.160221,-0.951831,0.261433,-0.012582,0.003740,0.002551
-0.084127,-0.990264,0.110907,-0.012616,0.003261,0.002603
0.442978,-0.210282,0.871523,-0.012397,0.003158,0.003022
0.661681,-0.457376,-0.594126,-0.012072,0.002936,0.002734
-0.750039,0.195179,-0.631938,-0.012427,0.003028,0.002428
0.476973,0.108008,-0.872256,-0.012192,0.003079,0.002007
0.163055,-0.883905,0.438321,-0.012107,0.002652,0.002217
-0.958854,0.213591,0.187022,-0.012563,0.002754,0.002306
-0.834331,0.549376,0.045588,-0.012958,0.003016,0.002327
-0.274345,-0.961294,-0.025465,-0.013083,0.002553,0.002313
0.322119,-0.315016,-0.892751,-0.012922,0.002400,0.001884
-0.259196,-0.746472,-0.612859,-0.013040,0.002041,0.001588
-0.422136,-0.893080,-0.155594,-0.013237,0.001611,0.001513
-0.806166,0.171986,-0.566142,-0.013617,0.001693,0.001241
-0.923354,-0.279838,-0.262883,-0.014053,0.001558,0.001114
0.958382,-0.178912,-0.222472,-0.013587,0.001472,0.001007
0.140303,-0.583863,0.799637,-0.013514,0.001191,0.001389
-0.525324,-0.003945,-0.850893,-0.013759,0.001189,0.000981
-0.433554,0.005879,0.901109,-0.013959,0.001191,0.001412
-0.720021,0.403168,-0.564823,-0.014297,0.001383,0.001141
-0.170027,0.566133,0.806588,-0.014372,0.001653,0.001526
-0.459409,-0.400639,0.792737,-0.014584,0.001461,0.001904
0.254730,-0.223052,0.940936,-0.014456,0.001354,0.002353
0.390270,0.101115,-0.915131,-0.014262,0.001402,0.001915
-0.315234,-0.136528,-0.939142,-0.014406,0.001336,0.001466
0.678430,0.371197,-0.633991,-0.014076,0.001512,0.001163
0.316242,0.723417,0.613726,-0.013918,0.001856,0.001455
-0.838403,-0.544557,0.023214,-0.014311,0.001596,0.001465
-0.967056,-0.186834,0.172904,-0.014765,0.001506,0.001547
0.707260,-0.674730,-0.211004,-0.014421,0.001184,0.001446
-0.210615,0.095098,0.972933,-0.014514,0.001229,0.001908
-0.515886,0.562967,-0.645702,-0.014753,0.001496,0.001600
0.699661,-0.329699,-0.633856,-0.014413,0.001339,0.001298
-0.493985,0.628623,0.600676,-0.014641,0.001637,0.001583
-0.153645,-0.924377,0.349171,-0.014707,0.001197,0.001748
-0.620076,0.769179,0.154498,-0.014994,0.001561,0.001820
0.570332,-0.258428,-0.779703,-0.014717,0.001438,0.001449
0.568839,0.531208,-0.627885,-0.014440,0.001689,0.001151
-0.383127,0.734603,-0.559975,-0.014615,0.002037,0.000885
0.675026,-0.343822,0.652784,-0.014288,0.001873,0.001194
0.800239,-0.465492,-0.378067,-0.013902,0.001652,0.001014
0.862108,-0.351900,-0.364604,-0.013488,0.001484,0.000841
-0.915452,-0.324450,-0.238076,-0.013914,0.001330,0.000728
0.210317,-0.959533,-0.187251,-0.013808,0.000876,0.000639
-0.571532,0.630982,-0.524608,-0.014072,0.001174,0.000391
-0.102457,0.145983,0.983967,-0.014114,0.001242,0.000856
0.921225,-0.388933,-0.008686,-0.013672,0.001058,0.000851
0.867818,-0.151525,0.473214,-0.013256,0.000986,0.001074
0.134556,-0.491051,-0.860676,-0.013186,0.000754,0.000668
-0.790026,-0.548447,-0.273978,-0.013553,0.000495,0.000538
-0.720098,0.515770,-0.464155,-0.013886,0.000737,0.000319
-0.029073,-0.786244,-0.617232,-0.013893,0.000367,0.000028
-0.449255,-0.825278,0.342177,-0.014098,-0.000022,0.000189
0.905256,0.422093,-0.048467,-0.013665,0.000177,0.000167
0.830141,0.087331,0.550672,-0.013268,0.000218,0.000425
-0.319780,-0.878221,0.355626,-0.013412,-0.000195,0.000592
0.839571,0.374416,0.393616,-0.013011,-0.000019,0.000777
-0.157139,-0.916913,-0.366848,-0.013079,-0.000450,0.000604
0.084668,0.677894,0.730268,-0.013033,-0.000131,0.000947
0.727468,0.183605,-0.661120,-0.012686,-0.000045,0.000636
0.445915,-0.781227,0.436858,-0.012471,-0.000412,0.000841
0.596542,0.027262,-0.802119,-0.012185,-0.000399,0.000465
-0.414954,0.844045,0.339706,-0.012374,-0.000003,0.000624
0.064803,0.285384,-0.956220,-0.012338,0.000131,0.000175
-0.242277,-0.557644,-0.793936,-0.012445,-0.000130,-0.000196
-0.362803,-0.812593,0.456143,-0.012609,-0.000511,0.000017
-0.369372,-0.929124,0.017149,-0.012776,-0.000945,0.000025
-0.742299,0.619856,-0.254500,-0.013117,-0.000655,-0.000094
0.807141,-0.258565,-0.530724,-0.012734,-0.000775,-0.000342
-0.113426,-0.992505,0.045487,-0.012781,-0.001238,-0.000320
-0.727488,0.165690,-0.665814,-0.013115,-0.001160,-0.000631
0.315531,0.948671,0.021506,-0.012961,-0.000717,-0.000621
0.454072,0.013939,0.890856,-0.012743,-0.000710,-0.000205
-0.075042,0.994200,0.077033,-0.012772,-0.000247,-0.000169
0.915937,0.394460,-0.073900,-0.012340,-0.000063,-0.000203
-0.544546,0.306772,0.780615,-0.012588,0.000080,0.000160
-0.210255,0.115113,-0.970846,-0.012680,0.000134,-0.000292
-0.940513,0.220938,0.258113,-0.013111,0.000237,-0.000171
-0.106600,0.978384,-0.177205,-0.013155,0.000691,-0.000254
0.921496,0.325351,0.212115,-0.012720,0.000842,-0.000155
0.113815,-0.326429,-0.938345,-0.012662,0.000690,-0.000591
0.730869,0.482574,0.482653,-0.012316,0.000914,-0.000367
-0.173109,-0.614542,0.769657,-0.012391,0.000628,-0.000009
0.658728,-0.258653,-0.706524,-0.012079,0.000508,-0.000337
-0.153410,-0.346165,0.925546,-0.012145,0.000347,0.000092
-0.553444,0.137393,0.821476,-0.012396,0.000411,0.000473
-0.805205,0.078941,-0.587718,-0.012763,0.000447,0.000201
-0.685742,0.704369,-0.183366,-0.013075,0.000773,0.000116
-0.914522,-0.242427,-0.323851,-0.013492,0.000661,-0.000034
-0.865496,0.276620,0.417610,-0.013887,0.000788,0.000159
-0.976573,-0.169163,-0.133000,-0.014332,0.000710,0.000097
-0.759890,-0.636731,-0.130925,-0.014677,0.000415,0.000037
-0.740545,-0.467181,0.483047,-0.015012,0.000199,0.000260
0.698733,-0.097432,-0.708717,-0.014682,0.000154,-0.000067
0.410140,-0.415562,-0.811846,-0.014486,-0.000038,-0.000442
0.824680,0.509827,0.244907,-0.014099,0.000197,-0.000329
-0.301351,-0.371045,-0.878358,-0.014231,0.000026,-0.000734
-0.602112,0.014914,0.798272,-0.014502,0.000033,-0.000366
-0.523404,-0.001120,0.852084,-0.014737,0.000032,0.000027
0.261992,-0.546327,-0.795542,-0.014610,-0.000219,-0.000339
0.033390,-0.998926,0.032114,-0.014587,-0.000679,-0.000324
0.014216,-0.810781,0.585177,-0.014574,-0.001052,-0.000055
0.159071,0.235898,0.958670,-0.014494,-0.000943,0.000386
-0.948127,-0.315657,-0.037636,-0.014924,-0.001088,0.000369
-0.483633,-0.875162,0.013776,-0.015139,-0.001489,0.000375
-0.829711,-0.535925,0.156090,-0.015513,-0.001735,0.000446
-0.081435,0.788178,0.610036,-0.015543,-0.001372,0.000726
0.282453,-0.752104,0.595450,-0.015407,-0.001717,0.000999
-0.882010,-0.224074,-0.414546,-0.015804,-0.001819,0.000809
-0.490438,-0.811978,-0.316483,-0.016022,-0.002190,0.000663
0.535733,0.387565,0.750189,-0.015769,-0.002011,0.001007
-0.472525,-0.881308,-0.004094,-0.015978,-0.002414,0.001004
-0.312473,-0.527075,0.790286,-0.016114,-0.002655,0.001366
-0.922100,0.192745,-0.335531,-0.016529,-0.002565,0.001211
0.149541,-0.985044,0.085597,-0.016453,-0.003015,0.001250
-0.856230,-0.483731,-0.181312,-0.016837,-0.003234,0.001167
0.677926,-0.618035,-0.398056,-0.016519,-0.003515,0.000984
0.116187,0.891002,0.438879,-0.016458,-0.003107,0.001184
-0.196137,-0.398626,0.895895,-0.016540,-0.003287,0.001593
0.060541,-0.709850,-0.701746,-0.016505,-0.003610,0.001272
-0.674047,-0.447606,0.587630,-0.016805,-0.003812,0.001539
0.020108,0.449896,0.892854,-0.016788,-0.003605,0.001946
-0.033460,0.574194,-0.818035,-0.016796,-0.003342,0.001572
-0.130535,-0.474321,0.870621,-0.016848,-0.003557,0.001968
-0.495109,-0.219567,0.840629,-0.017066,-0.003655,0.002350
-0.051190,-0.186362,-0.981147,-0.017081,-0.003738,0.001902
-0.676273,-0.486731,-0.552944,-0.017381,-0.003958,0.001650
0.467729,-0.823015,-0.322297,-0.017160,-0.004330,0.001502
-0.546711,0.328001,-0.770404,-0.017401,-0.004179,0.001151
0.200630,0.979221,0.029550,-0.017302,-0.003733,0.001164
0.309694,-0.595667,-0.741128,-0.017154,-0.004001,0.000827
-0.986351,0.081586,0.143020,-0.017594,-0.003962,0.000892
-0.138107,-0.846105,0.514813,-0.017648,-0.004345,0.001125
0.955758,-0.176931,-0.234994,-0.017207,-0.004423,0.001018
-0.762954,0.646076,0.022091,-0.017545,-0.004128,0.001027
0.834472,0.210160,0.509401,-0.017159,-0.004031,0.001258
-0.880148,0.159276,-0.447181,-0.017550,-0.003957,0.001055
-0.681892,-0.195451,-0.704856,-0.017850,-0.004044,0.000735
0.015484,0.585892,0.810241,-0.017835,-0.003777,0.001101
-0.025776,0.993035,0.114966,-0.017839,-0.003326,0.001153
0.840316,0.498094,-0.213942,-0.017451,-0.003099,0.001056
-0.899234,-0.437298,0.012211,-0.017849,-0.003295,0.001061
0.672181,0.737196,-0.068657,-0.017538,-0.002961,0.001029
0.446952,-0.857335,0.255364,-0.017328,-0.003347,0.001144
-0.194442,0.048949,-0.979692,-0.017408,-0.003323,0.000701
-0.180928,0.869442,-0.459713,-0.017482,-0.002929,0.000494
0.990471,-0.131326,-0.041492,-0.017027,-0.002987,0.000475
-0.217888,-0.594976,-0.773647,-0.017118,-0.003254,0.000126
-0.231929,0.750791,0.618484,-0.017215,-0.002914,0.000404
0.881436,-0.370457,-0.292972,-0.016810,-0.003080,0.000272
0.998965,-0.036815,0.026698,-0.016353,-0.003095,0.000284
0.117228,0.576038,-0.808973,-0.016293,-0.002834,-0.000080
0.466853,-0.390072,0.793658,-0.016075,-0.003009,0.000277
-0.541833,-0.106062,-0.833767,-0.016312,-0.003055,-0.000098
-0.105532,0.443137,0.890220,-0.016352,-0.002854,0.000302
-0.789825,0.512963,-0.336222,-0.016699,-0.002623,0.000151
0.533709,0.175263,-0.827307,-0.016452,-0.002543,-0.000220
-0.916513,0.235418,0.323392,-0.016856,-0.002436,-0.000075
-0.401159,-0.014897,0.915887,-0.017028,-0.002442,0.000336
0.814149,-0.303300,0.495147,-0.016656,-0.002577,0.000557
0.024919,-0.283008,-0.958794,-0.016637,-0.002702,0.000128
-0.133044,0.679154,0.721837,-0.016689,-0.002397,0.000451
-0.977287,-0.028422,-0.210005,-0.017119,-0.002409,0.000357
-0.467851,-0.858902,-0.208334,-0.017321,-0.002792,0.000263
-0.201985,0.565913,0.799340,-0.017403,-0.002538,0.000621
-0.649703,0.039281,0.759173,-0.017686,-0.002519,0.000960
0.678812,-0.063622,0.731550,-0.017375,-0.002546,0.001286
0.729485,-0.672843,0.123021,-0.017041,-0.002846,0.001341
0.970330,-0.241736,0.004773,-0.016600,-0.002952,0.001342
-0.657096,-0.258276,0.708179,-0.016886,-0.003066,0.001658
-0.651936,-0.755843,-0.060669,-0.017170,-0.003402,0.001630
-0.924524,0.374597,-0.070239,-0.017574,-0.003233,0.001598
0.506032,-0.121694,-0.853886,-0.017341,-0.003286,0.001216
0.524097,0.537716,-0.660442,-0.017100,-0.003045,0.000922
0.488656,-0.832182,-0.262083,-0.016874,-0.003414,0.000805
0.613465,0.741537,0.271632,-0.016594,-0.003083,0.000925
-0.835296,-0.390464,-0.387063,-0.016958,-0.003255,0.000753
-0.504290,0.345105,0.791577,-0.017175,-0.003100,0.001104
-0.507693,-0.596799,-0.621352,-0.017393,-0.003364,0.000828
0.107781,-0.506046,0.855746,-0.017337,-0.003587,0.001207
-0.812437,-0.137782,-0.566535,-0.017690,-0.003647,0.000955
-0.936732,-0.080301,0.340713,-0.018098,-0.003681,0.001106
0.590043,0.786149,0.183901,-0.017828,-0.003331,0.001187
-0.572805,0.240878,-0.783500,-0.018074,-0.003222,0.000839
0.927721,-0.328214,0.177787,-0.017655,-0.003366,0.000918
-0.200690,-0.230810,-0.952077,-0.017736,-0.003467,0.000495
0.272688,0.923925,0.268336,-0.017608,-0.003056,0.000614
-0.595582,-0.769279,-0.231281,-0.017864,-0.003396,0.000511
0.390278,-0.857388,-0.335512,-0.017683,-0.003773,0.000363
0.685489,-0.521306,-0.508277,-0.017372,-0.004002,0.000138
0.671727,0.371292,0.641035,-0.017067,-0.003836,0.000421
-0.600444,0.329303,0.728716,-0.017325,-0.003689,0.000743
-0.374448,-0.791136,-0.483624,-0.017483,-0.004037,0.000529
0.093016,-0.509385,0.855497,-0.017434,-0.004260,0.000906
-0.773784,-0.515303,-0.368404,-0.017768,-0.004486,0.000743
-0.671035,-0.701478,0.240084,-0.018056,-0.004793,0.000849
-0.931823,-0.002977,-0.362901,-0.018459,-0.004792,0.000689
-0.708818,0.549391,0.442433,-0.018763,-0.004548,0.000883
-0.062601,0.320690,-0.945113,-0.018782,-0.004405,0.000467
-0.314813,0.754472,0.575903,-0.018913,-0.004071,0.000720
-0.510494,0.729640,-0.454995,-0.019129,-0.003748,0.000519
-0.764081,-0.220733,0.606183,-0.019457,-0.003843,0.000786
-0.070647,-0.360728,-0.929991,-0.019479,-0.004000,0.000376
0.808374,0.233126,-0.540541,-0.019116,-0.003896,0.000139
-0.359421,0.004086,-0.933167,-0.019265,-0.003892,-0.000271
0.848329,0.525759,-0.062575,-0.018884,-0.003660,-0.000299
0.926833,0.367477,0.077082,-0.018469,-0.003497,-0.000265
-0.270233,0.959711,0.076999,-0.018579,-0.003074,-0.000231
-0.630834,-0.576539,0.519279,-0.018848,-0.003326,-0.000003
-0.280831,0.650593,-0.705594,-0.018963,-0.003039,-0.000312
0.033473,0.994789,-0.096302,-0.018940,-0.002602,-0.000354
-0.392960,0.766271,0.508342,-0.019104,-0.002265,-0.000132
-0.897337,0.240393,-0.370131,-0.019488,-0.002159,-0.000294
0.502621,0.854719,-0.129717,-0.019260,-0.001784,-0.000350
0.237370,0.465921,0.852393,-0.019147,-0.001579,0.000023
0.896844,-0.001941,0.442343,-0.018747,-0.001579,0.000216
0.509774,-0.729060,-0.456730,-0.018516,-0.001897,0.000017
-0.224195,0.856117,0.465618,-0.018606,-0.001522,0.000220
0.581138,0.638923,-0.504039,-0.018344,-0.001243,-0.000000
-0.642842,-0.638186,-0.423643,-0.018616,-0.001521,-0.000185
-0.107655,0.874609,-0.472725,-0.018655,-0.001139,-0.000391
-0.870126,-0.305560,0.386671,-0.019027,-0.001271,-0.000223
0.906105,-0.129033,0.402895,-0.018623,-0.001327,-0.000047
0.037412,-0.995758,-0.084065,-0.018599,-0.001760,-0.000083
-0.515759,-0.656752,0.550154,-0.018815,-0.002046,0.000156
0.338187,0.223270,-0.914210,-0.018660,-0.001947,-0.000242
-0.401576,0.462171,-0.790655,-0.018827,-0.001745,-0.000586
-0.303931,-0.951287,-0.051764,-0.018951,-0.002159,-0.000608
-0.310534,-0.504714,0.805502,-0.019077,-0.002377,-0.000258
-0.157820,-0.910753,-0.381604,-0.019138,-0.002772,-0.000423
0.286358,-0.201875,0.936614,-0.019005,-0.002858,-0.000016
0.153843,-0.044008,0.987115,-0.018930,-0.002876,0.000412
-0.416222,-0.770009,-0.483576,-0.019102,-0.003209,0.000202
0.433195,-0.771589,-0.465824,-0.018906,-0.003542,0.000000
0.459157,0.123671,-0.879705,-0.018699,-0.003487,-0.000381
0.526044,-0.314949,-0.789990,-0.018463,-0.003622,-0.000724
-0.247517,0.875789,-0.414402,-0.018562,-0.003241,-0.000903
-0.127692,0.595722,0.792976,-0.018609,-0.002982,-0.000559
0.619906,0.630424,0.467207,-0.018333,-0.002708,-0.000357
0.713565,-0.700364,-0.017729,-0.018016,-0.003010,-0.000364
-0.420513,-0.565195,-0.709735,-0.018190,-0.003253,-0.000671
-0.680390,-0.568805,0.462094,-0.018476,-0.003497,-0.000471
-0.030944,0.367085,0.929672,-0.018482,-0.003337,-0.000069
-0.048707,-0.927355,0.371000,-0.018495,-0.003736,0.000091
0.349556,0.008741,-0.936875,-0.018336,-0.003731,-0.000313
-0.100033,-0.712550,0.694453,-0.018371,-0.004037,-0.000013
0.690434,0.568533,0.447292,-0.018065,-0.003790,0.000180
0.787875,-0.612305,-0.065848,-0.017718,-0.004052,0.000151
0.645211,0.140194,0.751032,-0.017432,-0.003990,0.000475
-0.800993,0.583869,0.132319,-0.017770,-0.003737,0.000532
0.213125,0.767479,-0.604611,-0.017670,-0.003405,0.000271
-0.816881,-0.016509,-0.576569,-0.018014,-0.003410,0.000023
0.184452,-0.419252,0.888935,-0.017927,-0.003589,0.000405
-0.985672,0.031367,-0.165730,-0.018343,-0.003574,0.000334
0.024663,-0.392795,0.919295,-0.018325,-0.003741,0.000729
-0.354789,0.277110,0.892936,-0.018470,-0.003621,0.001112
0.087835,0.018269,-0.995967,-0.018424,-0.003611,0.000684
-0.531505,-0.728555,0.432100,-0.018644,-0.003923,0.000869
-0.473130,-0.210820,-0.855396,-0.018839,-0.004011,0.000502
