rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.882271,-0.430163,-0.191203,0.001948,-0.027537,-0.001902
0.062283,-0.988909,0.134832,0.002090,-0.029788,-0.001582
0.935367,0.160632,0.315096,0.004270,-0.029343,-0.000842
-0.304296,-0.952574,-0.002464,0.003551,-0.031495,-0.000846
-0.043547,-0.955137,0.292944,0.003441,-0.033643,-0.000163
-0.638215,-0.118887,0.760623,0.001953,-0.033841,0.001603
0.092303,-0.986952,-0.131933,0.002162,-0.036047,0.001293
-0.045013,-0.487613,0.871899,0.002053,-0.037090,0.003304
0.117556,-0.677864,-0.725728,0.002319,-0.038567,0.001624
-0.339198,-0.723142,0.601673,0.001534,-0.040140,0.003004
0.320379,-0.534591,0.782029,0.002265,-0.041275,0.004790
-0.450705,0.588055,0.671607,0.001229,-0.039834,0.006316
0.286072,-0.367246,-0.885038,0.001879,-0.040582,0.004281
0.313286,0.726325,0.611804,0.002588,-0.038835,0.005665
0.822078,0.231393,0.520236,0.004451,-0.038221,0.006835
0.263491,-0.565031,-0.781865,0.005038,-0.039415,0.005046
0.782915,0.607400,0.134568,0.006798,-0.037952,0.005339
-0.175454,-0.273922,0.945612,0.006387,-0.038485,0.007462
-0.513354,-0.718548,0.469208,0.005216,-0.040016,0.008502
0.760006,0.612001,-0.218737,0.006912,-0.038551,0.007991
-0.057809,-0.972090,-0.227373,0.006767,-0.040644,0.007463
-0.530043,-0.271060,-0.803480,0.005566,-0.041160,0.005649
0.588998,-0.376607,-0.715017,0.006868,-0.041909,0.004041
0.446258,0.357591,-0.820355,0.007847,-0.041019,0.002205
-0.045711,0.453503,-0.890082,0.007728,-0.039920,0.000222
-0.444384,0.588898,-0.675072,0.006726,-0.038526,-0.001276
0.441158,-0.350844,-0.826008,0.007687,-0.039217,-0.003100
-0.083630,-0.771244,0.631021,0.007485,-0.040832,-0.001700
-0.531320,0.148133,0.834120,0.006298,-0.040416,0.000141
-0.248710,0.733326,-0.632753,0.005738,-0.038716,-0.001250
-0.922952,-0.336744,0.186448,0.003701,-0.039369,-0.000839
0.810818,-0.021072,-0.584918,0.005467,-0.039329,-0.002117
-0.759990,-0.001973,-0.649932,0.003796,-0.039248,-0.003531
-0.612726,0.043451,-0.789100,0.002453,-0.039068,-0.005243
0.594236,-0.470244,0.652499,0.003739,-0.040005,-0.003813
0.973432,-0.228407,-0.016108,0.005843,-0.040414,-0.003840
-0.389494,0.895303,-0.216166,0.004987,-0.038388,-0.004299
-0.184550,0.946441,-0.264937,0.004578,-0.036261,-0.004862
0.978279,-0.002951,-0.207271,0.006676,-0.036189,-0.005298
0.382977,0.906907,0.175638,0.007486,-0.034161,-0.004909
0.423524,-0.901310,-0.090924,0.008378,-0.036022,-0.005094
-0.658685,0.262344,-0.705202,0.006950,-0.035383,-0.006593
-0.182066,-0.316281,0.931031,0.006546,-0.035983,-0.004590
0.413102,0.815221,-0.405909,0.007413,-0.034168,-0.005445
0.577738,0.748840,-0.324742,0.008626,-0.032502,-0.006125
0.234906,0.951496,-0.198681,0.009107,-0.030413,-0.006533
-0.027736,0.539779,-0.841350,0.009029,-0.029205,-0.008302
0.382002,0.509251,0.771193,0.009817,-0.028067,-0.006654
-0.835358,0.132361,-0.533533,0.008034,-0.027728,-0.007766
-0.208439,0.709761,-0.672898,0.007578,-0.026176,-0.009166
-0.163513,-0.687028,0.707994,0.007219,-0.027564,-0.007659
0.975871,0.049332,-0.212700,0.009250,-0.027403,-0.008089
-0.083752,0.440821,0.893679,0.009055,-0.026423,-0.006203
0.554046,0.831600,0.038409,0.010193,-0.024632,-0.006109
0.991815,0.115664,0.054073,0.012238,-0.024340,-0.005984
0.615918,0.328869,-0.715884,0.013493,-0.023605,-0.007460
0.683354,0.573115,0.452290,0.014883,-0.022367,-0.006506
-0.565101,0.136630,0.813629,0.013682,-0.022038,-0.004808
-0.481450,0.125699,0.867413,0.012659,-0.021733,-0.003006
-0.533044,0.797677,-0.282090,0.011534,-0.020044,-0.003581
0.920870,0.322820,0.218600,0.013405,-0.019338,-0.003124
-0.384337,-0.714508,0.584606,0.012588,-0.020765,-0.001917
-0.898023,-0.178991,-0.401891,0.010722,-0.021090,-0.002737
-0.261191,-0.523331,0.811113,0.010166,-0.022117,-0.001073
0.427493,0.817135,0.386705,0.011018,-0.020404,-0.000281
-0.509157,-0.845914,0.158706,0.009958,-0.022085,0.000042
0.363792,0.258177,-0.894986,0.010678,-0.021516,-0.001777
0.738795,0.559112,-0.376265,0.012154,-0.020338,-0.002536
-0.095926,-0.639034,0.763173,0.011936,-0.021590,-0.000986
-0.336679,-0.855795,0.392762,0.011231,-0.023276,-0.000191
-0.943035,0.186139,0.275748,0.009307,-0.022853,0.000365
-0.612058,-0.733885,0.294615,0.008057,-0.024284,0.000958
0.607420,-0.710511,0.355268,0.009261,-0.025662,0.001669
-0.132034,0.157211,-0.978699,0.008978,-0.025296,-0.000296
