rot_x,rot_y,rot_z,running_mean_x,running_mean_y,running_mean_z
-0.693393,0.071797,0.716973,-0.005156,0.019511,0.048922
-0.627867,0.214674,-0.748130,-0.007708,0.020311,0.045656
-0.284406,0.417482,0.863031,-0.008838,0.021932,0.048992
-0.804901,-0.382169,0.453962,-0.012074,0.020289,0.050638
0.192876,-0.952710,-0.234824,-0.011244,0.016350,0.049482
-0.901993,0.176122,-0.394195,-0.014836,0.016994,0.047693
-0.735619,-0.675794,-0.046543,-0.017730,0.014212,0.047315
0.006022,-0.876840,0.480745,-0.017635,0.010648,0.049049
0.384443,0.098071,0.917925,-0.016033,0.010996,0.052510
0.947408,-0.197008,-0.252202,-0.012210,0.010170,0.051301
-0.784630,0.246160,0.569000,-0.015263,0.011103,0.053347
0.597600,0.800890,-0.038059,-0.012850,0.014213,0.052987
0.107535,0.215781,0.970502,-0.012378,0.015003,0.056585
-0.548495,0.653105,0.522119,-0.014473,0.017496,0.058404
-0.975370,0.083251,0.204264,-0.018211,0.017752,0.058972
0.216155,-0.773189,0.596201,-0.017303,0.014686,0.061054
-0.774059,0.182190,0.606333,-0.020225,0.015333,0.063159
-0.669607,-0.116881,0.733461,-0.022722,0.014824,0.065737
-0.590941,-0.792199,0.152344,-0.024900,0.011732,0.066069
-0.127482,0.924444,0.359376,-0.025291,0.015216,0.067189
-0.911261,-0.024214,0.411116,-0.028660,0.015066,0.068496
0.614537,-0.134747,-0.777295,-0.026223,0.014498,0.065292
0.872442,-0.374988,-0.313414,-0.022832,0.013029,0.063863
0.533745,-0.213317,-0.818298,-0.020740,0.012178,0.060547
-0.319633,0.292555,0.901247,-0.021859,0.013228,0.063696
-0.952332,-0.169803,-0.253437,-0.025331,0.012545,0.062512
0.934601,0.347257,-0.077030,-0.021763,0.013789,0.061994
-0.235862,-0.075028,-0.968886,-0.022556,0.013460,0.058176
0.511270,0.048935,-0.858026,-0.020586,0.013591,0.054795
0.043430,0.054361,-0.997576,-0.020350,0.013741,0.050926
-0.335994,-0.925414,0.175261,-0.021507,0.010301,0.051381
-0.413934,-0.486321,0.769513,-0.022939,0.008488,0.054002
-0.536500,-0.650206,0.537958,-0.024806,0.006093,0.055762
0.251044,0.291267,-0.923115,-0.023807,0.007126,0.052215
0.263933,-0.930170,-0.255192,-0.022768,0.003742,0.051105
0.391366,-0.596864,0.700418,-0.021278,0.001582,0.053441
0.721440,0.310863,-0.618780,-0.018616,0.002691,0.051032
-0.005095,-0.362696,-0.931894,-0.018568,0.001386,0.047521
0.259675,-0.558174,0.788042,-0.017578,-0.000606,0.050157
0.200680,0.699702,0.685671,-0.016804,0.001878,0.052410
-0.489397,0.871886,0.017492,-0.018474,0.004952,0.052287
-0.436533,0.673093,0.596979,-0.019946,0.007305,0.054205
0.240947,0.103788,0.964973,-0.019031,0.007643,0.057400
